"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1","false","0","false","0","30.427","30.427","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13","false","0","false","0","26.359","26.359","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6","false","0","false","0","48.208","48.208","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16","false","0","false","0","57.837","57.837","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2","false","0","false","0","23.665","23.665","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","24880","false","0","false","0","16877.361","16877.361","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","450","MDG","Madagascar","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","115406.72","115406.72","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","450","MDG","Madagascar","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","132692.9","132692.9","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","74925","false","0","false","0","284042.879","284042.879","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","50000","false","0","false","0","220598.083","220598.083","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","8000","false","0","false","0","37301.629","37301.629","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","648","false","0","false","0","12394.688","12394.688","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","17500","false","0","false","0","100923.786","100923.786","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","7662","false","0","false","0","18598.234","18598.234","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","74925","false","0","false","0","297563.253","297563.253","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","96000","false","0","false","0","371775.937","371775.937","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","96543.244","96543.244","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","466","MLI","Mali","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","146218.735","146218.735","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","466","MLI","Mali","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","31000","false","0","false","0","150506.691","150506.691","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","466","MLI","Mali","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","50000","false","0","false","0","220000.05","220000.05","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","466","MLI","Mali","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","50000","false","0","false","0","282486.497","282486.497","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2389","false","0","false","0","23537.355","23537.355","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1461","false","0","false","0","12189.632","12189.632","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","458","false","0","false","0","967.03","967.03","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2394","false","0","false","0","21590.733","21590.733","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2622","false","0","false","0","23980.624","23980.624","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","633","false","0","false","0","1105.469","1105.469","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","12586","false","0","false","0","37672.227","37672.227","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1412","false","0","false","0","12222.785","12222.785","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","23136","false","0","false","0","17561.008","17561.008","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25663","false","0","false","0","23238.406","23238.406","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1334","false","0","false","0","6954.764","6954.764","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2615","false","0","false","0","5830.238","5830.238","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13545","false","0","false","0","14189.226","14189.226","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2155","false","0","false","0","9747.725","9747.725","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","26663","false","0","false","0","21394.34","21394.34","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2058","false","0","false","0","4029.267","4029.267","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","471","false","0","false","0","780.726","780.726","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2306","false","0","false","0","3756.297","3756.297","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2030","false","0","false","0","7133.446","7133.446","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","674","false","0","false","0","4986.65","4986.65","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2710","false","0","false","0","26662.201","26662.201","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6408","false","0","false","0","58509.644","58509.644","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1846","false","0","false","0","15948.662","15948.662","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3071","false","0","false","0","30805.586","30805.586","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","478","MRT","Mauritania","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","50000","false","0","false","0","202667.806","202667.806","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","478","MRT","Mauritania","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","105512.453","105512.453","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","478","MRT","Mauritania","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","73724.461","73724.461","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","478","MRT","Mauritania","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","116367.125","116367.125","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","77400.762","77400.762","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","150000","false","0","false","0","816338.45","816338.45","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","75000","false","0","false","0","415485.039","415485.039","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25070","false","0","false","0","108406.247","108406.247","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","125000","false","0","false","0","456897.262","456897.262","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","50000","false","0","false","0","170858.907","170858.907","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","112342.296","112342.296","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","127432.835","127432.835","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25000","false","0","false","0","108365.82","108365.82","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","484","MEX","Mexico","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","240000","false","0","false","0","746925.768","746925.768","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","561","false","0","false","0","9184.539","9184.539","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","405","false","0","false","0","7539.139","7539.139","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","360","false","0","false","0","5040.446","5040.446","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","329","false","0","false","0","4372.226","4372.226","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","905","false","0","false","0","14888.734","14888.734","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","299","false","0","false","0","4007.025","4007.025","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","953","false","0","false","0","14153.699","14153.699","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","504","MAR","Morocco","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","20000","false","0","false","0","86540.663","86540.663","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","512","OMN","Oman","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1488","false","0","false","0","1472.289","1472.289","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","512","OMN","Oman","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1108","false","0","false","0","1571.629","1571.629","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","512","OMN","Oman","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","240","false","0","false","0","3495.071","3495.071","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","512","OMN","Oman","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","348","false","0","false","0","1878.037","1878.037","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","516","NAM","Namibia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","96000","false","0","false","0","256334.676","256334.676","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","516","NAM","Namibia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","24000","false","0","false","0","115676.311","115676.311","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","516","NAM","Namibia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","24000","false","0","false","0","98083.189","98083.189","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1287106","false","0","false","4189673.875","0","4189673.875","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2760558","false","0","false","0","6360678.882","6360678.882","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1396472","false","0","false","4530794.528","0","4530794.528","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","796140","false","0","false","0","2650127.533","2650127.533","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1084834","false","0","false","3228538.132","0","3228538.132","0","false","true",
